updates,tokens,loss,lr,mask_rate,seq_len,walk_len,seconds
50,1754779,9.45964241027832,2.6321684999999996e-06,0.6999461131365703,34.80530376658667,4.073209433326061,5.591697692871094
100,3509470,9.277364730834961,5.264205e-06,0.6997844633555842,34.803558323581335,4.073050756689212,10.630734205245972
150,5261972,8.989649772644043,7.892958e-06,0.6995154538867462,34.76014042882361,4.069103675347601,15.671158790588379
200,7011218,8.615047454833984,1.0516826999999998e-05,0.6991397493877383,34.6955590376262,4.0632326397842,20.688631057739258
250,8753438,8.189667701721191,1.3130156999999999e-05,0.6986591031556527,34.73602360634819,4.0669112369407445,38.07568979263306
300,10507315,7.778845310211182,1.57609725e-05,0.6980679358010885,34.787412975781976,4.0715829977983615,43.090065240859985
350,12257980,7.439815521240234,1.838697e-05,0.697370483710593,34.723704306087235,4.065791300553385,48.10456109046936
400,14010174,7.172081470489502,2.1015261000000002e-05,0.6965650129285702,34.75403137830494,4.068548307118631,53.1182656288147
450,15750612,6.88408088684082,2.3625917999999996e-05,0.6956585688784455,34.700494457293246,4.063681314299386,68.87300515174866
500,17504654,6.563973903656006,2.6256980999999997e-05,0.694637774045955,34.79068568141698,4.0718805164924525,73.88089942932129
550,19258872,6.244911193847656,2.8888307999999998e-05,0.6935091773625333,34.794176567427655,4.072197869766151,78.87945795059204
600,21010428,5.87890100479126,3.1515641999999995e-05,0.6922748335169943,34.74137691651625,4.067397901501478,83.881840467453
650,22761489,5.486093044281006,3.4142233499999995e-05,0.6909335058238003,34.73155879961124,4.066505345419204,88.88131904602051
700,24502961,5.057382106781006,3.67544415e-05,0.6894930857890683,34.72111013637451,4.065555466943137,104.28859329223633
750,26253461,4.589730739593506,3.93801915e-05,0.6879382262466258,34.72043160045223,4.065493781859294,109.29789233207703
800,28010253,4.120384216308594,4.20153795e-05,0.6862699502203298,34.84523077533372,4.076839161393974,114.31933760643005
850,29761292,3.6550498008728027,4.4641938e-05,0.6844996462235878,34.731122438859906,4.066465676259991,119.33601307868958
900,31504436,3.1474170684814453,4.7256654e-05,0.6826307339656333,34.75444612808039,4.068586011643672,134.87165570259094
950,33256399,2.6412980556488037,4.988459849999999e-05,0.6806452086971739,34.74944959041593,4.068131780946903,139.8859076499939
1000,35010650,2.2466394901275635,5.2515975e-05,0.6785494517651062,34.794831108554654,4.072257373504969,144.88505029678345
1050,36760600,1.8325533866882324,5.514089999999999e-05,0.6763515200337,34.70952258166888,4.064502052878989,149.90068554878235
1100,38513520,1.5511592626571655,5.777028e-05,0.674042403601168,34.768431283098955,4.069857389372633,166.01087045669556
1150,40256873,1.330796718597412,6.0385309499999995e-05,0.6716392230845827,34.758613127043624,4.068964829731239,171.02913331985474
